frame_name;position;guessed_gender;actor;gender;top;right;bottom;left;position_list;pos0
Playdate-30507.jpeg;[476.99197  48.22319 562.4642  160.44234];M;Alan_Ritchson;M;660;5630;1560;4740;[476.99197, 48.22319, 562.4642, 160.44234];476.99197
Playdate-31313.jpeg;[359.37427   51.043217 476.03647  203.64294 ];M;Alan_Ritchson;M;670;4680;1960;3390;[359.37427, 51.043217, 476.03647, 203.64294];359.37427
Playdate-31447.jpeg;[320.5202   71.85311 450.6606  254.09843];M;Alan_Ritchson;M;1100;4250;2390;2960;[320.5202, 71.85311, 450.6606, 254.09843];320.5202
Playdate-31591.jpeg;[305.50613  50.95089 440.66956 232.09013];M;Alan_Ritchson;M;810;4420;2360;2870;[305.50613, 50.95089, 440.66956, 232.09013];305.50613
Playdate-35944.jpeg;[680.07477  97.74212 712.38086 136.74687];M;Kevin_James;M;560;2590;1630;1510;[680.07477, 97.74212, 712.38086, 136.74687];680.07477
Playdate-36142.jpeg;[525.2203   85.46467 623.702   212.79843];F;Kevin_James;M;530;2680;1820;1390;[525.2203, 85.46467, 623.702, 212.79843];525.2203
Playdate-36291.jpeg;[502.14597  119.852325 588.9162   230.70348 ];F;Kevin_James;M;530;2390;1820;1100;[502.14597, 119.852325, 588.9162, 230.70348];502.14597
Playdate-36371.jpeg;[239.53249  67.52335 378.45184 247.72958];M;Kevin_James;M;810;3900;2360;2360;[239.53249, 67.52335, 378.45184, 247.72958];239.53249
Playdate-38126.jpeg;[116.296814  42.8827   248.36082  216.90717 ];M;Alan_Ritchson;M;640;2700;2190;1150;[116.296814, 42.8827, 248.36082, 216.90717];116.296814
Playdate-38187.jpeg;[500.92416 105.02463 585.4943  207.37852];M;Alan_Ritchson;M;260;2050;1160;1160;[500.92416, 105.02463, 585.4943, 207.37852];500.92416
Playdate-42993.jpeg;[436.04678   51.522858 582.1397   242.45483 ];M;Alan_Ritchson;M;570;5930;2420;4070;[436.04678, 51.522858, 582.1397, 242.45483];436.04678
Playdate-43775.jpeg;[327.35846   14.951208 515.60284  257.08755 ];M;Alan_Ritchson;M;360;5100;2220;3240;[327.35846, 14.951208, 515.60284, 257.08755];327.35846
Playdate-43832.jpeg;[294.5889     5.731035 510.0782   297.58884 ];M;Alan_Ritchson;M;430;5130;2660;2910;[294.5889, 5.731035, 510.0782, 297.58884];294.5889
Playdate-48801.jpeg;[425.7793   69.04161 526.2514  207.31926];M;Alan_Ritchson;M;920;5210;1990;4140;[425.7793, 69.04161, 526.2514, 207.31926];425.7793
Playdate-49150.jpeg;[497.01913    -1.3097763 646.7308    206.1206   ];M;Alan_Ritchson;M;470;6310;2020;4760;[497.01913, -1.3097763, 646.7308, 206.1206];497.01913
Playdate-50364.jpeg;[232.36784   15.763347 344.88797  179.29164 ];M;Alan_Ritchson;M;390;3680;1680;2390;[232.36784, 15.763347, 344.88797, 179.29164];232.36784
Playdate-50463.jpeg;[364.972     53.320126 508.24414  266.89856 ];M;Alan_Ritchson;M;770;5310;2630;3450;[364.972, 53.320126, 508.24414, 266.89856];364.972
Playdate-52544.jpeg;[540.3978    84.250336 611.7993   243.10916 ];M;Alan_Ritchson;M;670;3250;1960;1960;[540.3978, 84.250336, 611.7993, 243.10916];540.3978
Playdate-54010.jpeg;[201.635     54.362427 309.23526  194.26729 ];M;Alan_Ritchson;M;670;3250;1960;1960;[201.635, 54.362427, 309.23526, 194.26729];201.635
Playdate-55984.jpeg;[248.0866   29.31759 421.85754 276.5895 ];M;Alan_Ritchson;M;430;4640;2660;2410;[248.0866, 29.31759, 421.85754, 276.5895];248.0866
Playdate-58412.jpeg;[542.71625 111.82249 611.07043 244.30016];M;Alan_Ritchson;M;800;3180;1870;2110;[542.71625, 111.82249, 611.07043, 244.30016];542.71625
Playdate-58809.jpeg;[244.18517   31.322348 400.5467   249.30756 ];M;Alan_Ritchson;M;810;4080;2360;2530;[244.18517, 31.322348, 400.5467, 249.30756];244.18517
Playdate-59101.jpeg;[220.37306   49.650974 372.73746  254.2939  ];M;Alan_Ritchson;M;570;4070;2420;2210;[220.37306, 49.650974, 372.73746, 254.2939];220.37306
Playdate-62286.jpeg;[453.7058  -37.6142  660.2568  246.32306];M;Alan_Ritchson;M;0;6370;2170;4140;[453.7058, -37.6142, 660.2568, 246.32306];453.7058
Playdate-62731.jpeg;[332.5253    22.553902 468.55545  204.6672  ];M;Alan_Ritchson;M;670;4680;1960;3390;[332.5253, 22.553902, 468.55545, 204.6672];332.5253
Playdate-63337.jpeg;[149.9162    14.127422 347.98538  296.07028 ];M;Alan_Ritchson;M;430;3900;2660;1670;[149.9162, 14.127422, 347.98538, 296.07028];149.9162
Playdate-63514.jpeg;[151.45041   24.239239 348.8078   308.00467 ];M;Alan_Ritchson;M;680;3900;2910;1670;[151.45041, 24.239239, 348.8078, 308.00467];151.45041
Playdate-64852.jpeg;[410.38638   15.873579 609.2404   266.69385 ];M;Kevin_James;M;0;6170;2600;3490;[410.38638, 15.873579, 609.2404, 266.69385];410.38638
Playdate-65352.jpeg;[317.20862   26.945265 519.71124  287.21582 ];M;Kevin_James;M;430;5130;2660;2910;[317.20862, 26.945265, 519.71124, 287.21582];317.20862
Playdate-65527.jpeg;[162.6518    20.533712 362.80377  299.96967 ];M;Alan_Ritchson;M;430;3900;2660;1670;[162.6518, 20.533712, 362.80377, 299.96967];162.6518
Playdate-67551.jpeg;[327.93167   31.256489 463.40915  226.71692 ];M;Alan_Ritchson;M;640;4590;2190;3040;[327.93167, 31.256489, 463.40915, 226.71692];327.93167
Playdate-67650.jpeg;[314.59738   45.134033 439.41504  217.92725 ];M;Alan_Ritchson;M;820;4250;2110;2960;[314.59738, 45.134033, 439.41504, 217.92725];314.59738
Playdate-68298.jpeg;[247.19733  47.54088 362.4489  202.64214];M;Alan_Ritchson;M;800;3780;1870;2700;[247.19733, 47.54088, 362.4489, 202.64214];247.19733
Playdate-69346.jpeg;[508.81998  81.96804 609.22327 305.9647 ];M;Alan_Ritchson;M;530;3970;1820;2680;[508.81998, 81.96804, 609.22327, 305.9647];508.81998
Playdate-69662.jpeg;[499.94092  66.94512 598.6614  300.18906];M;Alan_Ritchson;M;670;3680;1960;2390;[499.94092, 66.94512, 598.6614, 300.18906];499.94092
Playdate-70629.jpeg;[491.00043  -30.408087 666.80963  226.61417 ];M;Kevin_James;M;470;3900;2020;2360;[491.00043, -30.408087, 666.80963, 226.61417];491.00043
Playdate-70705.jpeg;[512.67426  -18.120747 680.69366  234.05135 ];M;Kevin_James;M;470;4080;2020;2530;[512.67426, -18.120747, 680.69366, 234.05135];512.67426
Playdate-72325.jpeg;[150.66156   10.541742 349.81506  280.908   ];M;Alan_Ritchson;M;430;3900;2660;1670;[150.66156, 10.541742, 349.81506, 280.908];150.66156
Playdate-76029.jpeg;[ 82.06951  42.64243 242.72037 238.50641];M;Alan_Ritchson;M;640;2360;2190;810;[82.06951, 42.64243, 242.72037, 238.50641];82.06951
Playdate-77237.jpeg;[177.95682   51.731407 323.23322  248.90298 ];M;Alan_Ritchson;M;570;3660;2420;1800;[177.95682, 51.731407, 323.23322, 248.90298];177.95682
Playdate-77643.jpeg;[192.00919   45.175213 336.60684  248.02779 ];M;Alan_Ritchson;M;640;3560;2190;2010;[192.00919, 45.175213, 336.60684, 248.02779];192.00919
Playdate-78313.jpeg;[518.6065  134.68336 574.659   193.52316];M;Kevin_James;M;1350;5770;1980;5150;[518.6065, 134.68336, 574.659, 193.52316];518.6065
Playdate-79279.jpeg;[516.02795   26.539145 597.95337  133.05217 ];M;Alan_Ritchson;M;360;6030;1260;5140;[516.02795, 26.539145, 597.95337, 133.05217];516.02795
Playdate-81594.jpeg;[339.92102   60.337467 417.31546  168.5288  ];M;Alan_Ritchson;M;760;4240;1660;3350;[339.92102, 60.337467, 417.31546, 168.5288];339.92102
Playdate-82568.jpeg;[430.0868    42.714634 526.3623   173.82304 ];M;Alan_Ritchson;M;680;5330;1750;4260;[430.0868, 42.714634, 526.3623, 173.82304];430.0868
Playdate-83087.jpeg;[445.9837    37.403408 539.8204   166.73383 ];M;Alan_Ritchson;M;560;5450;1630;4380;[445.9837, 37.403408, 539.8204, 166.73383];445.9837
Playdate-83462.jpeg;[426.92548   31.438473 519.0786   160.28148 ];M;Alan_Ritchson;M;560;5210;1630;4140;[426.92548, 31.438473, 519.0786, 160.28148];426.92548
Playdate-83722.jpeg;[422.01144   31.316563 501.10797  132.90366 ];M;Alan_Ritchson;M;360;5040;1260;4140;[422.01144, 31.316563, 501.10797, 132.90366];422.01144
Playdate-84005.jpeg;[410.7961   22.15348 504.83713 133.11438];M;Alan_Ritchson;M;460;5040;1360;4140;[410.7961, 22.15348, 504.83713, 133.11438];410.7961
Playdate-85347.jpeg;[106.65116   23.905142 247.9032   208.37659 ];M;Alan_Ritchson;M;670;2530;1960;1240;[106.65116, 23.905142, 247.9032, 208.37659];106.65116
Playdate-85699.jpeg;[109.933716  37.995556 242.34843  221.24648 ];M;Alan_Ritchson;M;670;2530;1960;1240;[109.933716, 37.995556, 242.34843, 221.24648];109.933716
Playdate-85982.jpeg;[503.48193 163.80542 553.7082  274.84396];M;Alan_Ritchson;M;380;2540;1130;1790;[503.48193, 163.80542, 553.7082, 274.84396];503.48193
Playdate-88050.jpeg;[533.05646   55.662975 614.60583  166.55975 ];M;Alan_Ritchson;M;660;6130;1560;5240;[533.05646, 55.662975, 614.60583, 166.55975];533.05646
Playdate-88199.jpeg;[372.00626  43.76614 514.5472  239.85873];M;Alan_Ritchson;M;810;5280;2360;3730;[372.00626, 43.76614, 514.5472, 239.85873];372.00626
Playdate-88321.jpeg;[501.27887 -85.80969 747.1512  253.82306];F;Kevin_James;M;190;4140;2420;1910;[501.27887, -85.80969, 747.1512, 253.82306];501.27887
Playdate-88791.jpeg;[539.9074   -65.877785 761.93994  257.3061  ];F;Kevin_James;M;360;4280;2220;2420;[539.9074, -65.877785, 761.93994, 257.3061];539.9074
Playdate-88947.jpeg;[235.73      28.737873 436.1172   274.29776 ];M;Kevin_James;M;430;4390;2660;2160;[235.73, 28.737873, 436.1172, 274.29776];235.73
Playdate-89171.jpeg;[318.2648   25.19093 521.19586 287.51538];M;Kevin_James;M;430;5130;2660;2910;[318.2648, 25.19093, 521.19586, 287.51538];318.2648
Playdate-91098.jpeg;[219.10129   39.707714 358.42157  225.92584 ];M;Alan_Ritchson;M;640;3730;2190;2180;[219.10129, 39.707714, 358.42157, 225.92584];219.10129
Playdate-92283.jpeg;[421.73474 131.5979  470.17386 188.22565];M;Alan_Ritchson;M;800;2780;1550;2040;[421.73474, 131.5979, 470.17386, 188.22565];421.73474
Playdate-92673.jpeg;[492.5374  124.76145 552.93146 196.06795];M;Alan_Ritchson;M;760;3540;1660;2650;[492.5374, 124.76145, 552.93146, 196.06795];492.5374
Playdate-93822.jpeg;[246.55246   26.685001 427.9478   268.7925  ];M;Alan_Ritchson;M;770;4480;2630;2620;[246.55246, 26.685001, 427.9478, 268.7925];246.55246
Playdate-94009.jpeg;[305.18912   37.362938 473.77838  276.55533 ];M;Alan_Ritchson;M;770;4890;2630;3040;[305.18912, 37.362938, 473.77838, 276.55533];305.18912
Playdate-95397.jpeg;[182.8391    60.563232 304.4658   224.02232 ];M;Alan_Ritchson;M;820;3110;2110;1820;[182.8391, 60.563232, 304.4658, 224.02232];182.8391
Playdate-95474.jpeg;[197.28064   34.719105 353.3163   229.34273 ];M;Alan_Ritchson;M;640;3560;2190;2010;[197.28064, 34.719105, 353.3163, 229.34273];197.28064
Playdate-99407.jpeg;[288.39056  84.63948 418.51434 259.31216];M;Alan_Ritchson;M;980;4250;2530;2700;[288.39056, 84.63948, 418.51434, 259.31216];288.39056
PromisingYoungWoman-103001.jpeg;[1083.8484    74.20166 1133.578    144.77695];F;Bo_Burnham;M;2050;4250;2670;3630;[1083.8484, 74.20166, 1133.578, 144.77695];1083.8484
PromisingYoungWoman-103251.jpeg;[ 927.5041   172.05736 1077.9296   365.2724 ];M;Bo_Burnham;M;2190;10780;3740;9240;[927.5041, 172.05736, 1077.9296, 365.2724];927.5041
PromisingYoungWoman-103751.jpeg;[807.9128    94.555595 948.43506  287.46518 ];M;Bo_Burnham;M;1160;9410;2700;7860;[807.9128, 94.555595, 948.43506, 287.46518];807.9128
PromisingYoungWoman-104251.jpeg;[ 886.86884   109.022285 1024.0658    289.76624 ];M;Bo_Burnham;M;1330;10100;2880;8550;[886.86884, 109.022285, 1024.0658, 289.76624];886.86884
PromisingYoungWoman-105251.jpeg;[781.9856   105.026764 934.87616  287.43915 ];M;Bo_Burnham;M;1160;9240;2700;7690;[781.9856, 105.026764, 934.87616, 287.43915];781.9856
PromisingYoungWoman-119751.jpeg;[615.679     72.769875 891.62177  452.13397 ];M;Bo_Burnham;M;990;8470;4200;5260;[615.679, 72.769875, 891.62177, 452.13397];615.679
PromisingYoungWoman-153001.jpeg;[558.15533   88.187256 659.92487  231.65991 ];M;Bo_Burnham;M;960;6550;2250;5260;[558.15533, 88.187256, 659.92487, 231.65991];558.15533
PromisingYoungWoman-153751.jpeg;[539.0656   94.8881  805.18335 465.20746];M;Bo_Burnham;M;1340;8470;4550;5260;[539.0656, 94.8881, 805.18335, 465.20746];539.0656
PromisingYoungWoman-154001.jpeg;[499.06586 118.61641 754.0225  475.35034];M;Bo_Burnham;M;2010;7650;4680;4980;[499.06586, 118.61641, 754.0225, 475.35034];499.06586
PromisingYoungWoman-154501.jpeg;[582.7589  112.86899 690.0727  252.50478];M;Bo_Burnham;M;1250;6980;2540;5690;[582.7589, 112.86899, 690.0727, 252.50478];582.7589
PromisingYoungWoman-154751.jpeg;[519.8344 137.7975 780.5338 490.7682];M;Bo_Burnham;M;2060;8120;5270;4910;[519.8344, 137.7975, 780.5338, 490.7682];519.8344
PromisingYoungWoman-17751.jpeg;[612.4979  102.12401 751.3087  267.58148];M;Bo_Burnham;M;1250;7410;2540;6120;[612.4979, 102.12401, 751.3087, 267.58148];612.4979
PromisingYoungWoman-45251.jpeg;[1065.1082   336.97833 1120.913    452.55557];M;Bo_Burnham;M;940;4320;1560;3700;[1065.1082, 336.97833, 1120.913, 452.55557];1065.1082
PromisingYoungWoman-46251.jpeg;[469.049     66.751175 650.5596   318.31207 ];M;Bo_Burnham;M;1180;6550;3040;4690;[469.049, 66.751175, 650.5596, 318.31207];469.049
PromisingYoungWoman-77751.jpeg;[520.80426  93.62484 731.4801  384.7198 ];M;Bo_Burnham;M;1120;7650;3790;4980;[520.80426, 93.62484, 731.4801, 384.7198];520.80426
PromisingYoungWoman-98251.jpeg;[785.6838   123.114365 913.2459   280.6651  ];M;Bo_Burnham;M;1390;8980;2680;7690;[785.6838, 123.114365, 913.2459, 280.6651];785.6838
PromisingYoungWoman-98501.jpeg;[800.4425   83.57651 923.05066 254.1332 ];M;Bo_Burnham;M;1100;9130;2390;7840;[800.4425, 83.57651, 923.05066, 254.1332];800.4425
PromisingYoungWoman-99751.jpeg;[812.17725 104.36608 869.74634 181.42755];M;Bo_Burnham;M;1150;8680;1770;8050;[812.17725, 104.36608, 869.74634, 181.42755];812.17725
SilverLiningsPlaybook-107751.jpeg;[605.85516   20.226997 845.6842   359.01904 ];M;Chris_Tucker;M;820;8250;3500;5570;[605.85516, 20.226997, 845.6842, 359.01904];605.85516
SilverLiningsPlaybook-115001.jpeg;[728.0732   52.47109 945.19794 366.20108];M;Robert_De_Niro;M;820;9430;3500;6760;[728.0732, 52.47109, 945.19794, 366.20108];728.0732
SilverLiningsPlaybook-115751.jpeg;[721.28064   67.414795 957.31464  382.98077 ];M;Robert_De_Niro;M;1120;9430;3790;6760;[721.28064, 67.414795, 957.31464, 382.98077];721.28064
SilverLiningsPlaybook-129001.jpeg;[356.4878   60.83601 576.89343 352.43314];M;Robert_De_Niro;M;930;5880;3160;3650;[356.4878, 60.83601, 576.89343, 352.43314];356.4878
SilverLiningsPlaybook-131001.jpeg;[344.2092    52.918636 577.45593  384.32776 ];M;Robert_De_Niro;M;1120;5570;3790;2900;[344.2092, 52.918636, 577.45593, 384.32776];344.2092
SilverLiningsPlaybook-134251.jpeg;[545.4115  114.18219 780.3838  451.8723 ];M;Robert_De_Niro;M;1340;8470;4550;5260;[545.4115, 114.18219, 780.3838, 451.8723];545.4115
SilverLiningsPlaybook-141251.jpeg;[ 878.6336   163.45897 1018.8243   341.76816];F;Robert_De_Niro;M;960;5830;2250;4540;[878.6336, 163.45897, 1018.8243, 341.76816];878.6336
SilverLiningsPlaybook-148751.jpeg;[352.91608 -82.4211  717.4823  430.0912 ];M;Robert_De_Niro;M;330;7180;4180;3320;[352.91608, -82.4211, 717.4823, 430.0912];352.91608
SilverLiningsPlaybook-168251.jpeg;[297.20728  60.5402  553.301   438.7402 ];M;Robert_De_Niro;M;1420;5870;4090;3190;[297.20728, 60.5402, 553.301, 438.7402];297.20728
SilverLiningsPlaybook-22751.jpeg;[833.3163  125.97128 933.0335  254.49329];M;Robert_De_Niro;M;1400;9150;2470;8080;[833.3163, 125.97128, 933.0335, 254.49329];833.3163
SilverLiningsPlaybook-24001.jpeg;[515.65283   65.595894 674.9073   290.48907 ];M;Robert_De_Niro;M;980;6750;2840;4890;[515.65283, 65.595894, 674.9073, 290.48907];515.65283
SilverLiningsPlaybook-31501.jpeg;[774.30743 131.81577 898.0218  321.9579 ];M;Bradley_Cooper;M;530;6260;1820;4970;[774.30743, 131.81577, 898.0218, 321.9579];774.30743
SilverLiningsPlaybook-7001.jpeg;[ 906.2789   220.08733 1050.906    431.44864];M;Bradley_Cooper;M;1190;7180;5040;3320;[906.2789, 220.08733, 1050.906, 431.44864];906.2789
SilverLiningsPlaybook-9751.jpeg;[ 773.9026    115.893036 1007.81213   427.79306 ];M;Robert_De_Niro;M;1920;9840;4150;7610;[773.9026, 115.893036, 1007.81213, 427.79306];773.9026
Ted-101501.jpeg;[410.85956 127.38229 494.7322  243.37578];M;Mark_Wahlberg;M;1400;5090;2470;4020;[410.85956, 127.38229, 494.7322, 243.37578];410.85956
Ted-102001.jpeg;[299.13525 116.95727 411.9005  274.7882 ];F;Amanda_Seyfried;F;1530;4250;2820;2960;[299.13525, 116.95727, 411.9005, 274.7882];299.13525
Ted-109001.jpeg;[481.42505 157.45145 528.7007  221.53487];F;Amanda_Seyfried;F;1700;5330;2220;4810;[481.42505, 157.45145, 528.7007, 221.53487];481.42505
Ted-110001.jpeg;[592.97955 123.39132 746.55475 339.95206];F;Amanda_Seyfried;F;1840;7690;3390;6140;[592.97955, 123.39132, 746.55475, 339.95206];592.97955
Ted-110251.jpeg;[647.21594 132.99242 791.0812  415.21582];F;Mark_Wahlberg;M;2010;4280;3870;2420;[647.21594, 132.99242, 791.0812, 415.21582];647.21594
Ted-110501.jpeg;[614.58795 131.35803 770.92255 355.13858];F;Amanda_Seyfried;F;1840;7860;3390;6310;[614.58795, 131.35803, 770.92255, 355.13858];614.58795
Ted-110751.jpeg;[519.4741  114.47115 618.84467 260.9161 ];F;Amanda_Seyfried;F;1400;6290;2470;5210;[519.4741, 114.47115, 618.84467, 260.9161];519.4741
Ted-111751.jpeg;[481.34567 131.29651 584.8708  275.8954 ];F;Amanda_Seyfried;F;1630;5930;2710;4850;[481.34567, 131.29651, 584.8708, 275.8954];481.34567
Ted-114501.jpeg;[647.67584 124.48337 793.5121  354.51602];F;Mark_Wahlberg;M;1960;3540;3250;2250;[647.67584, 124.48337, 793.5121, 354.51602];647.67584
Ted-114751.jpeg;[522.02734 130.4361  574.44543 199.8652 ];M;Amanda_Seyfried;F;1350;5840;1980;5220;[522.02734, 130.4361, 574.44543, 199.8652];522.02734
Ted-116251.jpeg;[720.2638  156.90646 855.5387  346.5182 ];F;Amanda_Seyfried;F;1840;8720;3390;7170;[720.2638, 156.90646, 855.5387, 346.5182];720.2638
Ted-118001.jpeg;[786.55536 188.37785 855.15985 275.13913];F;Mark_Wahlberg;M;1880;4530;2620;3780;[786.55536, 188.37785, 855.15985, 275.13913];786.55536
Ted-118251.jpeg;[793.6784  193.35507 864.0808  283.0416 ];F;Mark_Wahlberg;M;2060;4940;2950;4040;[793.6784, 193.35507, 864.0808, 283.0416];793.6784
Ted-119251.jpeg;[426.62906 152.98141 461.58713 197.82903];M;Amanda_Seyfried;F;1580;3250;1940;2890;[426.62906, 152.98141, 461.58713, 197.82903];426.62906
Ted-120751.jpeg;[372.49603 136.76967 477.25812 283.45135];M;Morgan_Freeman;M;1630;4850;2710;3780;[372.49603, 136.76967, 477.25812, 283.45135];372.49603
Ted-122251.jpeg;[531.32416 133.0366  687.262   366.69186];M;Mark_Wahlberg;M;1840;6830;3390;5280;[531.32416, 133.0366, 687.262, 366.69186];531.32416
Ted-125751.jpeg;[677.1559  128.64186 734.6537  202.57787];F;Mark_Wahlberg;M;2450;4740;3350;3840;[677.1559, 128.64186, 734.6537, 202.57787];677.1559
Ted-143751.jpeg;[302.1567   113.657455 423.3935   285.81934 ];F;Amanda_Seyfried;F;1530;4400;2820;3110;[302.1567, 113.657455, 423.3935, 285.81934];302.1567
Ted-153001.jpeg;[448.5578  174.13239 633.10236 366.72375];M;Mark_Wahlberg;M;2020;6140;3560;4590;[448.5578, 174.13239, 633.10236, 366.72375];448.5578
Ted-154751.jpeg;[359.3364  116.62228 426.87598 220.47798];M;Morgan_Freeman;M;1420;4250;2050;3630;[359.3364, 116.62228, 426.87598, 220.47798];359.3364
Ted-155751.jpeg;[488.88382 138.872   622.2623  338.12347];F;Mark_Wahlberg;M;1670;6310;3220;4760;[488.88382, 138.872, 622.2623, 338.12347];488.88382
Ted-156251.jpeg;[600.0978  133.00017 700.29126 279.0487 ];M;Mark_Wahlberg;M;1630;6890;2710;5810;[600.0978, 133.00017, 700.29126, 279.0487];600.0978
Ted-156501.jpeg;[279.66742 144.6581  426.61252 354.3816 ];M;Morgan_Freeman;M;1670;4250;3220;2700;[279.66742, 144.6581, 426.61252, 354.3816];279.66742
Ted-159001.jpeg;[281.676   114.44868 414.36365 300.78827];M;Morgan_Freeman;M;1330;4250;2880;2700;[281.676, 114.44868, 414.36365, 300.78827];281.676
Ted-159501.jpeg;[311.8288  109.46823 440.9414  291.4568 ];M;Morgan_Freeman;M;1330;4590;2880;3040;[311.8288, 109.46823, 440.9414, 291.4568];311.8288
Ted-1751.jpeg;[325.56546 136.03662 430.71097 293.07452];F;Jessica_Barth;F;1750;4380;2830;3300;[325.56546, 136.03662, 430.71097, 293.07452];325.56546
Ted-23001.jpeg;[279.95865 140.53958 342.90552 230.93382];M;Mark_Wahlberg;M;1560;3420;2180;2800;[279.95865, 140.53958, 342.90552, 230.93382];279.95865
Ted-23751.jpeg;[308.63892 117.84908 453.96808 313.8545 ];M;Mark_Wahlberg;M;1500;4590;3050;3040;[308.63892, 117.84908, 453.96808, 313.8545];308.63892
Ted-29751.jpeg;[535.76086 156.4218  651.6544  313.50964];M;Mark_Wahlberg;M;1820;6550;3110;5260;[535.76086, 156.4218, 651.6544, 313.50964];535.76086
Ted-35751.jpeg;[293.6494  146.7368  432.64383 349.84717];M;Mark_Wahlberg;M;1840;4420;3390;2870;[293.6494, 146.7368, 432.64383, 349.84717];293.6494
Ted-36001.jpeg;[301.28006 144.9646  443.21466 349.29105];M;Mark_Wahlberg;M;1840;4590;3390;3040;[301.28006, 144.9646, 443.21466, 349.29105];301.28006
Ted-59001.jpeg;[288.93228 119.70408 387.1171  247.93483];F;Amanda_Seyfried;F;1400;4020;2470;2940;[288.93228, 119.70408, 387.1171, 247.93483];288.93228
Ted-62251.jpeg;[366.1144   120.559044 426.54944  198.64961 ];F;Amanda_Seyfried;F;1350;4320;1980;3700;[366.1144, 120.559044, 426.54944, 198.64961];366.1144
Ted-62501.jpeg;[247.7259  140.05042 324.42133 253.01341];M;Mark_Wahlberg;M;1560;3440;2450;2550;[247.7259, 140.05042, 324.42133, 253.01341];247.7259
Ted-62751.jpeg;[399.4275  129.53525 456.76492 208.65056];F;Amanda_Seyfried;F;1420;4530;2050;3910;[399.4275, 129.53525, 456.76492, 208.65056];399.4275
Ted-63251.jpeg;[304.12408 160.34665 422.11847 321.38254];F;Amanda_Seyfried;F;1960;4250;3250;2960;[304.12408, 160.34665, 422.11847, 321.38254];304.12408
Ted-63751.jpeg;[298.0458  145.53758 422.02148 311.62183];F;Amanda_Seyfried;F;1670;4420;3220;2870;[298.0458, 145.53758, 422.02148, 311.62183];298.0458
Ted-64001.jpeg;[339.7019  149.88422 464.74634 323.0084 ];F;Amanda_Seyfried;F;1840;4940;3390;3390;[339.7019, 149.88422, 464.74634, 323.0084];339.7019
Ted-69501.jpeg;[717.2415   51.19202 852.8209  290.32397];M;Amanda_Seyfried;F;1400;5210;2470;4140;[717.2415, 51.19202, 852.8209, 290.32397];717.2415
Ted-69751.jpeg;[477.58063 114.62297 566.9426  244.54973];M;Mark_Wahlberg;M;1460;5730;2360;4840;[477.58063, 114.62297, 566.9426, 244.54973];477.58063
Ted-70001.jpeg;[485.2558  135.5937  622.0674  329.43784];M;Mark_Wahlberg;M;1670;6310;3220;4760;[485.2558, 135.5937, 622.0674, 329.43784];485.2558
Ted-70251.jpeg;[323.69562 113.46831 451.61472 300.0176 ];F;Amanda_Seyfried;F;1500;4590;3050;3040;[323.69562, 113.46831, 451.61472, 300.0176];323.69562
Ted-70501.jpeg;[498.79294 138.38559 639.3834  333.07004];M;Mark_Wahlberg;M;1670;6480;3220;4940;[498.79294, 138.38559, 639.3834, 333.07004];498.79294
Ted-71001.jpeg;[511.79236 135.59674 647.4265  320.76254];M;Mark_Wahlberg;M;1670;6480;3220;4940;[511.79236, 135.59674, 647.4265, 320.76254];511.79236
Ted-71251.jpeg;[197.9552  170.17932 273.98315 280.3413 ];F;Amanda_Seyfried;F;1860;2850;2750;1950;[197.9552, 170.17932, 273.98315, 280.3413];197.9552
Ted-75751.jpeg;[545.9301  148.4899  690.1429  349.20538];M;Mark_Wahlberg;M;1840;6830;3390;5280;[545.9301, 148.4899, 690.1429, 349.20538];545.9301
Ted-78501.jpeg;[537.9913  130.48807 643.2346  275.31052];F;Jessica_Barth;F;1630;6290;2710;5210;[537.9913, 130.48807, 643.2346, 275.31052];537.9913
Ted-79001.jpeg;[512.97815 128.62135 623.07294 279.35956];F;Jessica_Barth;F;1530;6260;2820;4970;[512.97815, 128.62135, 623.07294, 279.35956];512.97815
Ted-79501.jpeg;[347.26566 137.15082 476.55276 300.25198];F;Amanda_Seyfried;F;1680;4830;2970;3540;[347.26566, 137.15082, 476.55276, 300.25198];347.26566
Ted-85001.jpeg;[547.0765   108.073296 604.8781   185.84792 ];M;Amanda_Seyfried;F;1750;3060;2830;1990;[547.0765, 108.073296, 604.8781, 185.84792];547.0765
Ted-89001.jpeg;[934.09753 126.10529 966.1071  170.44084];F;Mark_Wahlberg;M;2020;5970;3560;4420;[934.09753, 126.10529, 966.1071, 170.44084];934.09753
Ted-92751.jpeg;[545.50726  115.087944 640.1174   241.09113 ];F;Amanda_Seyfried;F;1280;6530;2350;5450;[545.50726, 115.087944, 640.1174, 241.09113];545.50726
Ted-94001.jpeg;[618.6753  122.47374 725.70776 260.797  ];F;Amanda_Seyfried;F;1250;7120;2540;5830;[618.6753, 122.47374, 725.70776, 260.797];618.6753
Ted-94501.jpeg;[541.61646  107.444824 638.6921   247.48732 ];F;Amanda_Seyfried;F;1400;6290;2470;5210;[541.61646, 107.444824, 638.6921, 247.48732];541.61646
Ted-95001.jpeg;[620.7775  138.21901 753.87854 332.4553 ];M;Mark_Wahlberg;M;1670;7690;3220;6140;[620.7775, 138.21901, 753.87854, 332.4553];620.7775
Ted-98001.jpeg;[695.7265  156.13686 800.9597  302.7054 ];F;Amanda_Seyfried;F;1820;8120;3110;6830;[695.7265, 156.13686, 800.9597, 302.7054];695.7265
